Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR32115028,2025-01-24 17:31:20,2025-01-24 17:20:20,67652,20226649,67652,298,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115028/SRR32115028.lite.1,SRX27461400,DNA-250122FOR-18,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887233,SAMN46403662,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2131,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,7AD3C2D44931A2485E37F79DFDF757D5,710EBEE3FA93859E6BA46A56607AF8FF
SRR32114947,2025-01-24 17:31:26,2025-01-24 17:19:54,61120,16944550,61120,277,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114947/SRR32114947.lite.1,SRX27461481,DNA-250122FOR-330,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887314,SAMN46403974,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2132,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,84AF44D6A0B4D2D4AD0F5FE3A4526EDE,84C4AF59E46A4D074DEB157467C88975
SRR32115201,2025-01-24 17:36:59,2025-01-24 17:25:56,73195,21960792,73195,300,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115201/SRR32115201.lite.1,SRX27461776,DNA-250122FOR-37,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887609,SAMN46403681,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2133,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,3CB610BBFE8B2F03F37DD15C6C8BA383,A3B9AA0B4E0CDB12BA85824CDFEFB461
SRR32114945,2025-01-24 17:31:26,2025-01-24 17:19:57,86369,21078659,86369,244,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114945/SRR32114945.lite.1,SRX27461483,DNA-250122FOR-331,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887315,SAMN46403975,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2134,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,6937C25E244106F11CC8AB465E0F5D03,BFA750F7F99AC931F32F7F16D0302D2D
SRR32115190,2025-01-24 17:36:59,2025-01-24 17:25:58,122058,36534241,122058,299,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115190/SRR32115190.lite.1,SRX27461787,DNA-250122FOR-38,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887620,SAMN46403682,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2135,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,9C8EB9AA13A2CADD0D2340B78669DB8B,E9A5C804F009350272EBCF72406FA067
SRR32115217,2025-01-24 17:36:58,2025-01-24 17:26:12,75309,18819771,75309,249,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115217/SRR32115217.lite.1,SRX27461760,DNA-250122FOR-317,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887593,SAMN46403961,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2136,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,E89CD18E957ED1A0517EC317E28EA3F2,19B9CBFB8FD85DF78DFD9D6E97BBD971
SRR32115181,2025-01-24 17:37:00,2025-01-24 17:26:15,86991,25947714,86991,298,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115181/SRR32115181.lite.1,SRX27461796,DNA-250122FOR-379,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887629,SAMN46404023,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2137,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,2AE96C1EE60E68109B4C36BD918F99BF,748AC7C4A75BDF88D514A041FDFDC336
SRR32114994,2025-01-24 17:31:21,2025-01-24 17:20:22,81393,23800235,81393,292,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114994/SRR32114994.lite.1,SRX27461434,DNA-250122FOR-21,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887267,SAMN46403665,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2140,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,4DAD3B57CBAB8CAA21DFDB30F57197C2,BA45CD77EA2C8DC8DA67C47628CB2FF7
SRR32115216,2025-01-24 17:36:58,2025-01-24 17:25:58,106176,30285635,106176,285,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115216/SRR32115216.lite.1,SRX27461761,DNA-250122FOR-318,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887594,SAMN46403962,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2141,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,D25AA667DBFA72423DADEF288220B65E,AD77A070B1A7D6FB9CD17C847A281222
SRR32114983,2025-01-24 17:31:22,2025-01-24 17:19:58,86719,25084718,86719,289,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114983/SRR32114983.lite.1,SRX27461445,DNA-250122FOR-22,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887278,SAMN46403666,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2143,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,2A59141EF387B380A96A5BEA98A6518E,24C21AA744AB9B73073A2D1A027415E2
SRR32114897,2025-01-24 17:23:09,2025-01-24 17:09:38,139581,40839867,139581,292,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114897/SRR32114897.lite.1,SRX27461531,DNA-250122FOR-403,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887363,SAMN46404047,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2145,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,C2536D65E9BF3BD024DA4D659891E1D0,CC41CC25FDF6153A11CC98D5D89E84B2
SRR32115270,2025-01-24 17:37:06,2025-01-24 17:26:19,94789,26692789,94789,281,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115270/SRR32115270.lite.1,SRX27461707,DNA-250122FOR-25,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887540,SAMN46403669,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2146,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,BDFDB70AD17F89872E9B59BB834AD223,2E96B61584D8823F17C2E079C8624831
SRR32115179,2025-01-24 17:37:04,2025-01-24 17:26:12,80837,24156234,80837,298,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115179/SRR32115179.lite.1,SRX27461798,DNA-250122FOR-39,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887631,SAMN46403683,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2147,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,911F36E3E346C47D14C215F320573C46,3BAEB32F9B991AAC422763F5FD5284AE
SRR32114828,2025-01-24 17:23:12,2025-01-24 17:08:52,59147,17106151,59147,289,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114828/SRR32114828.lite.1,SRX27461600,DNA-250122FOR-432,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887433,SAMN46404076,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2149,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,06F0039B40776ADB556AFDAC295BE1B6,958A558A34B8085B0717A1535733F0EA
SRR32114848,2025-01-24 17:23:11,2025-01-24 17:09:19,120664,36280543,120664,300,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114848/SRR32114848.lite.1,SRX27461580,DNA-250122FOR-99,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887413,SAMN46403743,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2151,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,3975C538B4EB94504FEE5A3A2D97EBD8,B6493452133155345874E44D8851E5A3
SRR32115228,2025-01-24 17:36:58,2025-01-24 17:25:58,82036,20895412,82036,254,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115228/SRR32115228.lite.1,SRX27461749,DNA-250122FOR-307,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887582,SAMN46403951,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2152,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,5D4DC2F66D78AAD3B9DDCCBB78507904,55D0795F683AA422893F809F6C3E6F87
SRR32115227,2025-01-24 17:37:04,2025-01-24 17:26:17,79113,19537016,79113,246,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115227/SRR32115227.lite.1,SRX27461750,DNA-250122FOR-308,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887583,SAMN46403952,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2153,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,E0164DE28EF710F9D778FCE7F6C84EC7,A62053FC6487FF027A93C9CFC962527D
SRR32114816,2025-01-24 17:23:18,2025-01-24 17:08:52,61185,17859956,61185,291,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114816/SRR32114816.lite.1,SRX27461612,DNA-250122FOR-443,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887445,SAMN46404087,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2155,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,01A7F90AA50C1C6578702ED7318A99BF,A288D12D2CA3FB36CBC8221BB93DA1EF
SRR32114907,2025-01-24 17:31:29,2025-01-24 17:19:42,82157,24279146,82157,295,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114907/SRR32114907.lite.1,SRX27461521,DNA-250122FOR-395,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887355,SAMN46404039,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2157,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,A716B6A4E7A16777240E6BF2690786C0,25358DE8FC50255DEE2BB21C92270696
SRR32114910,2025-01-24 17:31:29,2025-01-24 17:19:37,77367,23123268,77367,298,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114910/SRR32114910.lite.1,SRX27461518,DNA-250122FOR-392,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887352,SAMN46404036,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2158,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,23B90C406E4D18A4A93016F4EE2DA0C7,4B7D4E284077E3C78121EF0EC1B0623F
SRR32115226,2025-01-24 17:36:58,2025-01-24 17:25:58,86222,21838945,86222,253,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115226/SRR32115226.lite.1,SRX27461751,DNA-250122FOR-309,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887584,SAMN46403953,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2162,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,35BAED22753FD18E7DC83A62E35E3496,3FE5C07E59400A9A4483D2148A365538
SRR32115115,2025-01-24 17:37:02,2025-01-24 17:25:50,114697,34314315,114697,299,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115115/SRR32115115.lite.1,SRX27461862,DNA-250122FOR-60,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887695,SAMN46403704,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2167,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,8DB9446B9BBA6EDDAFE1514F1BB2D8A3,AE5E2920054B0C9C4E7C5C14A54A34E0
SRR32115043,2025-01-24 17:36:55,2025-01-24 17:25:37,76419,15782250,76419,206,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115043/SRR32115043.lite.1,SRX27461385,DNA-250122FOR-157,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887218,SAMN46403801,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2168,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,5A17B836282C23E7A4E0D1F53E48EAF0,F28B081F1F26EC2FC7ABC83825C7DDF5
SRR32115010,2025-01-24 17:31:21,2025-01-24 17:20:08,70972,19975351,70972,281,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115010/SRR32115010.lite.1,SRX27461418,DNA-250122FOR-187,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887250,SAMN46403831,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2170,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,78590C5BF942BC454D0CED20909CF22A,F475BD22510968DE4BF3830F00011FBE
SRR32115072,2025-01-24 17:36:54,2025-01-24 17:26:09,157021,47300464,157021,301,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115072/SRR32115072.lite.1,SRX27461356,DNA-250122FOR-101,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887188,SAMN46403745,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2182,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,94956F4B522CBBE6D215865A37C212C7,004ADAB8CADCE295F1E1D304CA7C293E
SRR32115075,2025-01-24 17:36:54,2025-01-24 17:25:53,34677,10419327,34677,300,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115075/SRR32115075.lite.1,SRX27461353,DNA-250122FOR-1,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887186,SAMN46403645,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2183,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,28F0399F1FE769F076F628098081E61D,7449E48860318801CF4EF5C37FFD6BF6
SRR32115114,2025-01-24 17:37:05,2025-01-24 17:25:57,37949,10864477,37949,286,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115114/SRR32115114.lite.1,SRX27461863,DNA-250122FOR-7,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887698,SAMN46403651,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2184,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,BA91B5A49F7BC36457070880C9B230B6,C32B45A90FD86FC6BE1B7950158314C7
SRR32115071,2025-01-24 17:36:54,2025-01-24 17:26:07,121816,36504616,121816,299,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115071/SRR32115071.lite.1,SRX27461357,DNA-250122FOR-102,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887190,SAMN46403746,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2186,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,2353A83682FD5AE1EAFF92AAD1D4CBAA,17ED427D8534574EECCBA64A01E3000A
SRR32114749,2025-01-24 17:23:17,2025-01-24 17:09:06,125209,35685740,125209,285,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114749/SRR32114749.lite.1,SRX27461679,DNA-250122FOR-215,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887512,SAMN46403859,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2187,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,3F73F21519C18CD3687A88C1AE429851,45411F37F650F25E69DC676CB894CD18
SRR32115194,2025-01-24 17:36:59,2025-01-24 17:25:54,105023,29407447,105023,280,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115194/SRR32115194.lite.1,SRX27461783,DNA-250122FOR-367,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887616,SAMN46404011,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2189,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,532DAF008C7E9BE782425D01C582DB84,87D54C3D28CF6ACCC9B923A4BB605657
SRR32115193,2025-01-24 17:36:59,2025-01-24 17:26:03,62808,18545173,62808,295,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115193/SRR32115193.lite.1,SRX27461784,DNA-250122FOR-368,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887618,SAMN46404012,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2190,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,3385BFC9BDB91118FAD684FD352D62DE,070AC61CFBBAD6A7182D545D814E1257
SRR32115023,2025-01-24 17:31:20,2025-01-24 17:20:18,75518,19506079,75518,258,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115023/SRR32115023.lite.1,SRX27461405,DNA-250122FOR-175,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887239,SAMN46403819,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2194,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,20CBD2673320F011142D5A1EEABE1DB4,ED3435122AFBD1B3E5AF4A9C158C19AF
SRR32114912,2025-01-24 17:31:28,2025-01-24 17:19:38,75600,22633161,75600,299,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114912/SRR32114912.lite.1,SRX27461516,DNA-250122FOR-40,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887350,SAMN46403684,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2195,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,E256DD5FC966E44FA354D148180CF59F,0459C185FFFD70E57CFEA43FF5EE8796
SRR32114936,2025-01-24 17:31:27,2025-01-24 17:19:54,48845,14014168,48845,286,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114936/SRR32114936.lite.1,SRX27461492,DNA-250122FOR-340,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887325,SAMN46403984,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2211,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,CABCE89B4A1DE83BA4947522BDDA7AC4,742BD04D24D4648E0AD30C5E0AC4E9DE
SRR32115099,2025-01-24 17:37:02,2025-01-24 17:25:52,101128,29998365,101128,296,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115099/SRR32115099.lite.1,SRX27461878,DNA-250122FOR-74,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887711,SAMN46403718,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2225,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,7BED0D2F72ECCF530240F66951D57FA3,C9D62D1B61446B74FF0B88E4C0957FC7
SRR32115052,2025-01-24 17:37:07,2025-01-24 17:25:43,125720,37567493,125720,298,21,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115052/SRR32115052.lite.1,SRX27461376,DNA-250122FOR-120,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887209,SAMN46403764,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2229,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,C433E68A603938B1D1563C598BA66BF8,E0CCC87793B30F3D778669E89FA2D845
SRR32114756,2025-01-24 17:23:08,2025-01-24 17:09:30,157048,46552123,157048,296,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114756/SRR32114756.lite.1,SRX27461672,DNA-250122FOR-151,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887505,SAMN46403795,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2232,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,530FFFB37213C28215A28C7B14C4DAFC,012B5098540B6D17B15280B8FFD42BCB
SRR32114968,2025-01-24 17:31:25,2025-01-24 17:19:46,80680,24056976,80680,298,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114968/SRR32114968.lite.1,SRX27461460,DNA-250122FOR-282,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887293,SAMN46403926,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2235,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,3E0D18AED0A93F457B694C5277300F66,E481F92D85D22CACDEAAEEB1F815DDCC
SRR32114818,2025-01-24 17:23:13,2025-01-24 17:09:09,61899,18392296,61899,297,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114818/SRR32114818.lite.1,SRX27461610,DNA-250122FOR-441,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887443,SAMN46404085,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2248,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,F5140F164B4F40A782F2E88C025625E7,C5F77021D57377D53BCE487DC6F43C1F
